SID,cellType,Centroid_X,Centroid_Y
2,3,590,737
2,2,331,567
2,2,121,717
2,12,111,371
2,3,639,735
2,12,266,604
2,10,432,174
2,5,758,717
2,3,651,766
2,12,638,607
2,9,159,753
2,2,561,751
2,3,307,184
2,7,689,494
2,5,149,146
2,11,712,140
2,2,459,73
2,2,776,231
2,3,208,193
2,1,382,346
2,1,428,19
2,8,617,459
2,7,241,473
2,12,510,445
2,6,409,732
2,5,108,37
2,12,212,607
2,2,660,677
2,1,653,65
2,8,52,548
2,7,60,11
2,3,411,165
2,8,93,376
2,9,547,593
2,8,115,696
2,1,261,515
2,1,259,496
2,6,75,669
2,12,395,354
2,10,371,461
2,5,614,53
2,4,236,10
2,10,401,372
2,3,331,60
2,4,128,718
2,2,253,467
2,12,612,621
2,9,113,463
2,1,86,643
2,6,425,634
2,9,684,488
2,11,398,774
2,6,478,646
2,7,323,521
2,3,585,344
2,5,318,314
2,7,363,520
2,9,101,675
2,7,281,744
2,3,257,657
2,4,353,732
2,7,688,482
2,2,167,672
2,12,596,152
2,2,591,746
2,1,433,204
2,8,559,693
2,7,441,100
2,4,461,381
2,5,504,363
2,4,488,753
2,1,673,696
2,12,25,775
2,2,439,355
2,12,361,86
2,12,85,503
2,5,392,92
2,8,587,266
2,3,555,117
2,3,282,265
2,7,60,440
2,3,67,621
2,7,112,196
2,6,715,536
2,2,680,486
2,11,566,458
2,6,495,245
2,12,639,204
2,2,83,720
2,7,254,371
2,5,168,235
2,10,212,186
2,3,63,29
2,5,530,622
2,1,515,668
2,2,89,126
2,7,147,208
2,12,670,663
2,12,618,594
2,8,321,756
2,1,562,242
2,3,373,673
2,8,533,649
2,12,414,424
2,6,22,414
2,7,306,652
2,6,594,239
2,1,547,602
2,2,25,334
2,4,106,158
2,2,294,567
2,9,52,484
2,10,124,600
2,9,608,622
2,7,493,266
2,11,446,589
2,6,175,227
2,10,694,724
2,5,623,163
2,4,230,471
2,5,542,471
2,8,182,484
2,5,638,707
2,9,614,354
2,3,571,73
2,5,530,393
2,8,616,77
2,6,682,101
2,12,347,490
2,5,139,129
2,5,398,294
2,12,757,768
2,12,181,541
2,7,650,466
2,4,261,5
2,10,12,437
2,3,348,689
2,2,110,263
2,3,528,132
2,7,313,763
2,10,762,210
2,1,627,253
2,10,290,271
2,12,520,738
2,5,514,641
2,1,723,113
2,6,467,401
2,2,323,35
2,10,213,497
2,5,296,648
2,9,50,397
2,1,390,113
2,4,733,460
2,4,736,401
2,2,522,44
2,11,342,75
2,5,269,415
2,8,693,430
2,10,219,568
2,10,190,342
2,7,346,311
2,5,160,347
2,2,512,687
2,5,305,546
2,1,243,592
2,2,193,440
2,6,142,142
2,6,34,533
2,12,369,294
2,5,309,200
2,7,191,676
2,12,285,731
2,3,702,485
2,10,612,33
2,1,245,689
2,8,40,625
2,10,120,641
2,2,298,244
2,5,349,710
2,1,162,478
2,10,385,523
2,1,206,299
2,10,182,630
2,1,461,115
2,9,253,613
2,9,448,171
2,5,184,31
2,1,162,374
2,10,526,23
2,7,232,333
2,11,577,585
2,10,331,612
2,3,272,104
2,1,129,462
2,1,489,23
2,1,540,246
2,9,360,737
2,5,232,721
2,11,597,281
2,4,372,100
2,7,327,448
2,4,758,501
2,4,398,514
2,5,513,142
2,9,476,313
2,2,591,337
2,4,132,146
2,5,247,738
2,1,73,597
2,10,347,205
2,3,440,265
2,4,421,249
2,3,589,25
2,8,53,173
2,1,348,286
2,12,56,634
2,6,441,13
2,8,437,738
2,6,429,666
2,6,52,479
2,10,408,206
2,11,60,153
2,5,88,104
2,12,40,95
2,9,182,611
2,2,215,260
2,3,672,739
2,5,214,766
2,12,646,189
2,2,325,542
2,11,611,478
2,1,307,130
2,6,242,607
2,1,247,111
2,4,131,10
2,3,552,318
2,7,505,684
2,3,659,450
2,3,222,368
2,12,368,94
2,9,242,79
2,3,177,315
2,3,704,146
2,7,82,125
2,3,545,595
2,7,407,746
2,7,195,265
2,8,508,429
2,7,568,685
2,2,706,379
2,9,499,611
2,7,346,543
2,4,622,221
2,3,423,700
2,7,201,202
2,10,51,331
2,1,35,172
2,11,493,371
2,9,487,417
2,2,32,577
2,9,562,496
2,8,623,428
2,9,324,470
2,2,482,327
2,2,120,495
2,11,203,478
2,3,505,652
2,3,86,404
2,5,345,553
2,11,774,492
2,2,291,503
2,12,242,362
2,8,26,256
2,3,216,436
2,4,283,764
2,11,621,634
2,10,249,287
2,7,225,26
2,9,372,99
2,12,783,553
2,2,618,425
2,12,763,479
2,1,91,375
2,5,703,662
2,8,307,259
2,3,771,621
2,1,25,311
2,6,116,46
2,9,243,706
2,3,441,513
2,1,447,61
2,4,22,238
2,1,289,561
2,3,110,150
2,10,734,536
2,3,117,180
2,12,150,53
2,12,558,167
2,1,763,240
2,10,679,118
2,2,634,462
2,8,680,27
2,9,692,262
2,8,154,171
2,11,319,738
2,8,457,53
2,1,637,213
2,3,72,649
2,7,141,762
2,11,310,606
2,10,495,310
2,6,264,672
2,11,634,135
2,1,136,737
2,3,249,638
2,11,52,269
2,10,74,97
2,7,755,15
2,1,293,777
2,11,264,51
2,10,113,771
2,2,654,233
2,11,481,342
2,8,453,232
2,6,147,210
2,4,252,374
2,8,612,690
2,8,536,767
2,8,28,421
2,8,202,81
2,4,110,527
2,6,309,86
2,6,782,54
2,1,698,83
2,8,743,327
2,9,216,724
2,10,273,773
2,1,382,187
2,5,321,328
2,6,627,405
2,8,288,762
2,3,448,685
2,8,747,701
2,10,528,100
2,4,611,295
2,4,533,456
2,4,630,273
2,3,115,189
2,3,391,774
2,2,532,20
2,3,520,417
2,3,562,345
2,9,79,137
2,10,301,431
2,2,778,685
2,8,298,655
2,9,16,611
2,6,752,276
2,3,258,503
2,3,168,635
2,8,688,275
2,9,171,581
2,12,68,369
2,11,771,604
2,5,738,504
2,4,537,250
2,9,476,494
2,4,156,138
2,3,560,648
2,12,516,172
2,4,229,702
2,12,157,645
2,6,448,454
2,4,750,567
2,11,242,461
2,2,304,359
2,3,516,141
2,7,157,257
2,5,83,427
2,9,47,586
2,10,555,767
2,5,329,355
2,1,602,200
2,4,42,528
2,9,554,679
2,3,25,471
2,1,19,774
2,2,521,422
2,12,294,464
2,10,117,366
2,9,588,159
2,5,213,738
2,4,417,378
2,10,630,94
2,5,449,574
2,3,479,628
2,8,149,374
2,4,461,708
2,1,148,141
2,1,560,268
2,2,158,98
2,11,64,249
2,6,68,353
2,5,496,490
2,9,172,668
2,3,101,645
2,7,174,777
2,3,11,409
2,1,472,522
2,7,142,754
2,10,748,39
2,8,287,683
2,1,651,520
2,8,339,432
2,5,49,303
2,9,229,416
2,4,719,660
2,7,111,592
2,9,368,41
2,10,151,180
2,11,574,432
2,3,733,368
2,9,75,12
2,1,69,130
2,7,33,561
2,7,659,777
2,4,131,185
2,6,550,122
2,4,535,400
2,3,700,619
2,8,570,761
2,10,153,142
2,1,43,337
2,3,720,257
2,8,782,578
2,3,741,152
2,10,32,735
2,3,126,722
2,1,340,572
2,10,610,122
2,11,687,528
2,6,48,340
2,6,142,253
2,1,769,606
2,2,696,602
2,8,506,180
2,3,443,45
2,2,669,633
2,6,72,678
2,2,718,269
2,3,330,303
2,2,777,336
2,8,172,267
2,1,428,274
2,6,487,667
2,1,230,43
2,12,700,262
2,2,375,400
2,3,331,761
2,12,216,739
2,6,272,40
2,9,506,487
2,7,161,417
2,9,712,373
2,2,628,339
2,1,93,338
2,6,238,509
2,2,336,582
2,5,351,734
2,3,135,124
2,1,530,472
2,3,540,494
2,7,631,340
2,3,133,620
2,2,591,615
2,11,368,140
2,9,113,536
2,5,522,664
2,5,639,460
2,2,625,610
2,1,39,31
2,5,510,563
2,5,696,666
2,12,104,452
2,3,265,545
2,2,356,486
2,3,665,254
2,2,482,489
2,1,111,212
2,4,214,361
2,9,460,155
2,4,399,507
2,5,742,233
2,8,606,457
2,1,626,362
2,1,486,268
2,2,396,33
2,1,575,219
2,9,696,765
2,3,445,680
2,2,771,218
2,11,129,216
2,6,389,217
2,10,286,391
2,6,710,213
2,2,584,212
2,10,77,539
2,10,579,494
2,7,120,28
2,8,564,676
2,2,513,190
2,7,323,345
2,2,662,751
2,4,525,680
2,5,514,398
2,4,360,607
2,1,617,66
2,8,67,741
2,6,362,470
2,4,366,190
2,3,646,8
2,1,601,23
2,10,584,501
2,4,558,87
2,8,205,754
2,4,503,320
2,11,391,389
2,12,504,330
2,10,333,525
2,10,745,332
2,5,379,21
2,5,722,760
2,3,239,242
2,5,570,558
2,3,611,37
2,5,747,514
2,7,627,481
2,1,454,550
2,2,45,298
2,2,612,214
2,5,752,299
2,9,148,160
2,3,12,585
2,12,757,276
2,6,239,414
2,5,290,607
2,6,595,699
2,11,642,513
2,1,708,588
2,6,728,559
2,8,70,649
2,6,416,654
2,2,19,612
2,3,507,632
2,9,142,653
2,7,471,405
2,10,430,548
2,1,468,694
2,11,232,728
2,8,39,715
2,2,514,578
2,12,159,426
2,4,569,71
2,12,637,169
2,5,623,540
2,1,105,557
2,7,447,6
2,7,99,391
2,8,548,632
2,8,321,276
2,5,414,26
2,4,54,246
2,1,750,368
2,12,73,242
2,12,654,107
2,5,96,445
2,8,288,49
2,4,344,440
2,2,112,160
2,2,61,93
2,2,625,768
2,9,177,363
2,10,603,630
2,2,255,622
2,6,312,395
2,11,397,10
2,7,327,517
2,2,493,26
2,9,358,400
2,12,154,216
2,12,206,488
2,12,401,604
2,5,342,249
2,4,604,32
2,2,245,107
2,7,728,766
2,8,593,172
2,1,398,530
2,2,580,287
2,3,46,298
2,5,571,339
2,2,202,88
2,1,369,673
2,4,510,102
2,11,230,210
2,10,695,561
2,2,332,562
2,3,167,196
2,2,165,268
2,6,180,63
2,3,683,97
2,4,201,588
2,4,428,664
2,1,771,386
2,7,697,172
2,11,566,234
2,6,39,429
2,3,691,622
2,2,459,449
2,4,66,226
2,5,299,652
2,3,210,594
2,10,368,501
2,3,146,610
2,11,34,366
2,2,16,71
2,7,367,287
2,2,345,498
2,1,252,404
2,9,118,275
2,5,285,178
2,6,650,77
2,4,260,395
2,5,435,623
2,7,394,645
2,8,721,557
2,9,183,406
2,7,562,589
2,7,605,170
2,2,400,422
2,2,421,598
2,10,401,147
2,9,424,191
2,6,605,729
2,9,722,242
2,3,294,68
2,10,743,615
2,2,248,376
2,4,743,613
2,2,380,458
2,7,708,435
2,1,309,541
2,9,256,214
2,4,278,697
2,5,107,12
2,1,406,439
2,6,475,425
2,2,746,546
2,6,505,83
2,9,673,631
2,4,640,296
2,11,726,396
2,4,775,275
2,12,361,101
2,1,629,177
2,4,652,343
2,3,380,547
2,3,608,220
2,3,689,310
2,4,184,752
2,5,536,47
2,2,240,390
2,3,348,121
2,7,766,340
2,12,441,436
2,7,451,121
2,6,569,107
2,3,65,18
2,6,122,493
2,1,553,158
2,10,587,632
2,2,184,703
2,3,622,207
2,12,758,197
2,5,599,733
2,1,621,127
2,1,278,401
2,4,498,23
2,1,24,103
2,5,301,668
2,7,318,200
2,2,619,615
2,8,484,714
2,3,134,369
2,4,336,665
2,6,57,306
2,10,377,264
2,1,444,761
2,9,73,571
2,7,336,249
2,3,143,189
2,9,719,477
2,7,275,471
2,7,208,617
2,10,632,254
2,1,446,170
2,10,460,244
2,1,667,551
2,1,94,764
2,8,122,65
2,8,37,299
2,12,202,767
2,5,169,444
2,10,420,741
2,6,776,23
2,2,182,164
2,5,226,772
2,12,682,150
2,12,567,212
2,7,521,194
2,6,590,546
2,12,267,547
2,4,20,618
2,5,241,517
2,2,346,332
2,4,290,93
2,4,646,454
2,2,136,411
2,10,459,693
2,10,98,226
2,2,396,509
2,8,414,373
2,8,583,689
2,1,434,49
2,11,375,146
2,1,36,77
2,5,179,527
2,8,103,6
2,8,465,581
2,11,489,87
2,1,291,494
2,3,475,397
2,1,557,585
2,7,51,103
2,2,53,8
2,1,713,173
2,10,479,344
2,9,635,33
2,5,508,191
2,5,456,505
2,3,297,748
2,6,140,755
2,12,269,429
2,8,103,458
2,4,475,304
2,12,756,527
2,6,364,775
2,11,416,247
2,7,124,424
2,10,450,673
2,1,467,255
2,9,188,609
2,10,383,409
2,9,735,483
2,10,345,512
2,8,359,181
2,3,610,214
2,5,46,166
2,12,222,777
2,6,258,211
2,6,744,421
2,1,566,684
2,10,29,695
2,12,586,611
2,6,411,622
2,8,451,560
2,10,165,451
2,6,133,57
2,9,183,637
2,6,600,442
2,4,729,751
2,12,13,250
2,3,434,157
2,3,571,575
2,7,639,681
2,8,650,48
2,11,251,728
2,4,459,25
2,2,265,519
2,7,574,741
2,9,47,563
2,2,102,98
2,3,250,663
2,3,131,383
2,11,292,325
2,3,444,141
2,1,501,664
2,1,275,110
2,1,389,200
2,4,227,27
2,9,301,55
2,2,210,83
2,7,379,367
2,11,123,628
2,2,278,693
2,9,580,651
2,9,281,157
2,3,235,569
2,2,92,733
2,2,630,676
2,5,474,380
2,8,316,170
2,1,422,768
2,5,386,485
2,4,705,465
2,10,111,205
2,11,70,339
2,9,746,457
2,2,243,675
2,3,593,766
2,7,405,12
2,8,675,721
2,8,63,487
2,4,188,365
2,6,40,691
2,6,615,581
2,12,94,226
2,1,78,700
2,10,395,54
2,6,51,772
2,1,511,663
2,3,399,150
2,1,177,580
2,4,385,542
2,2,738,75
2,11,105,149
2,7,338,383
2,3,583,102
2,3,743,129
2,7,11,289
2,12,247,560
2,7,586,302
2,4,395,505
2,3,508,527
2,5,197,381
2,11,338,729
2,6,412,451
2,2,684,121
2,1,653,686
2,5,69,610
2,8,776,175
2,7,431,363
2,8,479,684
2,6,223,177
2,6,748,680
2,1,468,109
2,6,521,540
2,5,621,420
2,3,709,747
2,4,37,224
2,2,459,675
2,11,730,91
2,2,681,774
2,12,130,510
2,5,21,498
2,1,418,719
2,6,157,71
2,6,401,301
2,5,535,689
2,4,591,19
2,3,129,275
2,12,709,300
2,12,493,527
2,5,242,502
2,8,412,561
2,3,357,752
2,6,389,602
2,12,750,351
2,12,336,399
2,2,147,540
2,10,355,652
2,6,656,589
2,3,70,683
2,4,646,713
2,2,679,330
2,10,165,189
2,6,192,159
2,8,769,230
2,6,551,695
2,11,124,598
2,10,505,359
2,1,606,729
2,4,447,522
2,10,435,488
2,1,530,568
2,11,670,638
2,1,231,119
2,1,566,777
2,3,404,93
2,5,555,403
2,8,494,644
2,10,185,492
2,10,111,52
2,7,777,405
2,8,168,689
2,10,334,355
2,9,594,428
2,3,703,529
2,7,427,476
2,9,472,611
2,4,529,330
2,11,225,227
2,8,103,572
2,5,474,311
2,4,456,31
2,9,716,566
2,3,409,19
2,4,518,688
2,1,383,99
2,11,381,363
2,10,610,120
2,9,67,86
2,7,770,739
2,4,722,521
2,4,593,253
2,6,588,392
2,3,27,165
2,1,673,693
2,9,287,108
2,1,364,565
2,7,60,468
2,2,724,683
2,5,536,769
2,10,558,123
2,9,31,396
2,1,635,638
2,1,356,87
2,6,64,33
2,2,439,379
2,1,367,445
2,9,253,102
2,5,771,754
2,3,369,133
2,5,185,496
2,4,241,737
2,11,494,154
2,1,452,210
2,7,32,203
2,4,51,210
2,10,185,485
2,2,415,716
2,2,522,226
2,11,684,709
2,2,643,475
2,7,463,166
2,1,422,139
2,9,333,661
2,9,104,64
2,1,623,33
2,6,232,702
2,1,236,231
2,11,119,16
2,6,305,718
2,1,178,719
2,4,470,436
2,4,335,605
2,5,270,150
2,7,761,486
2,12,647,474
2,5,204,387
2,10,92,483
2,2,568,121
2,5,447,701
2,7,648,71
2,5,767,309
2,5,688,723
2,3,711,449
2,2,654,370
2,7,652,429
2,9,96,675
2,3,337,625
2,6,668,293
2,3,416,511
2,5,747,274
2,1,516,294
2,9,401,571
2,11,14,149
2,9,568,360
2,10,139,668
2,1,586,430
2,8,257,726
2,2,25,422
2,7,350,371
2,6,432,537
2,7,537,378
2,8,478,527
2,6,491,232
2,4,109,203
2,7,94,719
2,7,39,451
2,2,773,6
2,4,611,233
2,6,663,540
2,7,97,147
2,5,773,69
2,3,13,411
2,1,501,547
2,6,689,415
2,4,205,232
2,9,357,155
2,9,102,6
2,1,212,447
2,8,582,287
2,10,257,375
2,2,765,265
2,8,412,120
2,5,45,362
2,4,743,673
2,8,519,615
2,1,702,188
2,10,248,734
2,5,466,161
2,12,339,398
2,4,149,776
2,2,231,147
2,6,696,556
2,6,289,734
2,4,333,266
2,10,472,106
2,2,566,316
2,11,365,722
2,3,389,625
2,4,714,130
2,6,227,741
2,1,363,241
2,1,69,674
2,10,216,296
2,3,144,387
2,1,46,408
2,3,50,330
2,11,490,313
2,4,698,695
2,7,395,53
2,6,706,765
2,10,670,748
2,10,268,774
2,2,538,168
2,8,471,257
2,4,261,49
2,1,139,340
2,2,212,465
2,10,430,498
2,2,522,272
2,6,440,452
2,4,461,525
2,9,528,102
2,9,376,572
2,6,99,13
2,10,513,382
2,3,123,307
2,7,263,297
2,5,12,527
2,10,609,305
2,11,445,771
2,2,131,470
2,12,476,191
2,9,408,375
2,3,770,249
2,10,768,741
2,3,675,535
2,1,232,306
2,7,132,304
2,5,674,590
2,6,436,634
2,8,105,18
2,7,374,666
2,6,470,294
2,12,626,127
2,1,249,758
2,6,295,723
2,6,213,654
2,6,389,346
2,3,247,360
2,7,253,590
2,5,736,390
2,5,195,113
2,10,555,727
2,5,735,243
2,10,379,272
2,11,283,664
2,4,463,201
2,1,117,467
2,5,462,328
2,6,272,708
2,10,100,633
2,5,374,269
2,11,11,278
2,6,218,308
2,1,255,462
2,2,555,408
2,1,156,588
2,2,302,61
2,12,385,463
2,9,81,121
2,12,652,659
2,3,422,187
2,9,348,342
2,1,625,14
2,2,185,20
2,5,96,303
2,11,368,467
2,11,70,399
2,3,660,202
2,9,307,226
2,7,626,529
2,3,160,351
2,4,754,306
2,4,94,173
2,12,549,91
2,7,9,261
2,5,23,209
2,12,600,515
2,12,244,20
2,12,398,179
2,3,490,237
2,10,661,510
2,2,202,492
2,2,58,328
2,2,105,83
2,6,727,495
2,9,314,291
2,1,421,728
2,5,511,135
2,10,478,465
2,3,686,335
2,6,768,11
2,8,241,257
2,6,307,589
2,12,351,512
2,2,549,635
2,2,668,655
2,8,382,348
2,6,349,625
2,7,565,498
2,3,549,142
2,12,592,695
2,12,514,366
2,9,262,103
2,11,350,604
2,8,61,507
2,10,163,214
2,7,48,705
2,8,642,363
2,10,522,720
2,10,670,761
2,1,687,91
2,4,152,707
2,8,684,511
2,10,398,695
2,7,15,738
2,1,500,115
2,7,346,161
2,8,542,415
2,11,46,754
2,4,26,63
2,2,763,376
2,7,116,641
2,1,522,572
2,5,560,504
2,6,218,757
2,1,218,518
2,12,775,45
2,4,156,519
2,6,609,490
2,6,595,66
2,10,758,86
2,1,353,270
2,1,558,544
2,2,540,91
2,9,594,446
2,6,690,491
2,10,580,384
2,9,747,440
2,12,408,576
2,2,38,130
2,3,542,88
2,3,444,635
2,9,162,167
2,12,338,566
2,9,403,448
2,5,310,598
2,9,235,282
2,1,246,258
2,3,426,578
2,2,164,426
2,12,353,531
2,9,681,252
2,1,202,622
2,6,374,504
2,5,596,407
2,1,279,51
2,9,114,40
2,2,380,216
2,10,636,398
2,12,641,200
2,8,307,608
2,7,224,281
2,4,314,592
2,9,677,69
2,9,481,109
2,5,42,372
2,2,239,104
2,2,466,171
2,12,233,285
2,3,102,155
2,10,653,212
2,1,234,563
2,1,56,502
2,6,304,777
2,4,128,44
2,5,507,441
2,5,248,521
2,1,511,79
2,3,456,117
2,1,571,770
2,8,82,54
2,6,552,325
2,1,381,710
2,4,336,165
2,9,99,374
2,6,246,170
2,4,40,450
2,3,702,667
2,4,352,211
2,11,666,182
2,4,165,769
2,6,563,305
2,11,267,606
2,12,484,552
2,7,750,461
2,9,122,637
2,4,759,5
2,1,132,141
2,5,751,131
2,1,499,422
2,1,71,227
2,6,714,223
2,2,76,573
2,12,575,88
2,9,268,362
2,11,451,628
2,1,45,538
2,2,369,59
2,1,718,532
2,6,489,395
2,11,577,39
2,12,420,655
2,5,433,591
2,2,235,262
2,4,19,192
2,12,559,29
2,1,478,504
2,7,718,34
2,7,288,124
2,3,592,405
2,10,169,35
2,3,652,481
2,1,45,156
2,7,327,53
2,8,98,222
2,7,123,592
2,11,203,231
2,8,693,76
2,3,222,31
2,1,751,327
2,8,220,644
2,12,39,741
2,8,11,464
2,2,656,19
2,10,474,478
2,8,588,211
2,3,167,538
2,9,306,687
2,5,604,686
2,4,755,276
2,1,269,624
2,5,696,541
2,10,601,673
2,3,385,306
2,11,80,487
2,2,618,643
2,11,35,52
2,6,551,507
2,5,556,318
2,7,599,47
2,9,327,20
2,1,751,649
2,4,604,331
2,2,161,120
2,11,364,535
2,8,698,768
2,1,645,521
2,12,221,134
2,12,293,202
2,7,236,369
2,8,342,653
2,7,735,68
2,1,619,693
2,6,280,746
2,7,207,141
2,5,227,313
2,1,43,506
2,3,278,223
2,2,481,67
2,1,702,584
2,3,755,708
2,2,23,249
2,9,521,198
2,10,396,747
2,3,730,765
2,8,101,346
2,2,48,761
2,10,392,257
2,3,297,606
2,6,437,4
2,3,280,750
2,12,290,104
2,3,637,463
2,5,560,178
2,4,778,648
2,4,285,757
2,1,479,507
2,5,360,94
2,12,497,371
2,3,461,730
2,3,320,163
2,2,162,573
2,10,291,508
2,5,360,248
2,5,24,750
2,7,496,330
2,2,781,178
2,8,376,276
2,1,254,361
2,12,211,178
2,6,694,67
2,7,284,614
2,12,658,767
2,12,584,672
2,7,577,206
2,6,775,356
2,1,148,414
2,11,542,657
2,9,676,289
2,11,370,467
2,11,311,134
2,1,716,609
2,8,420,614
2,11,515,226
2,12,231,171
2,6,283,102
2,2,725,341
2,12,263,157
2,5,696,706
2,1,511,265
2,5,308,490
2,10,408,711
2,1,347,250
2,8,569,446
2,5,212,534
2,1,331,704
2,11,189,718
2,5,164,135
2,7,286,431
2,7,205,551
2,12,197,408
2,5,62,34
2,8,102,591
2,12,176,130
2,4,104,129
2,12,549,9
2,11,579,362
2,1,79,354
2,4,337,742
2,9,274,482
2,2,758,284
2,7,252,674
2,3,671,316
2,12,598,264
2,10,756,244
2,10,370,540
2,11,235,498
2,12,437,748
2,12,564,549
2,2,283,382
2,12,135,743
2,11,125,4
2,5,167,71
2,4,645,82
2,5,444,454
2,5,41,634
2,11,91,682
2,8,116,241
2,2,44,624
2,5,18,575
2,8,555,533
2,11,728,216
2,10,643,765
2,2,438,498
2,9,531,621
2,2,725,288
2,8,298,214
2,9,776,398
2,3,235,192
2,7,57,134
2,11,700,354
2,1,494,740
2,10,378,57
2,7,743,583
2,1,673,462
2,6,67,761
2,3,131,365
2,3,579,444
2,1,209,751
2,1,493,73
2,4,284,200
2,3,574,701
2,7,429,65
2,6,263,465
2,1,79,68
2,6,628,124
2,12,121,239
2,2,710,188
2,8,370,92
2,12,383,521
2,4,775,632
2,1,657,763
2,4,289,644
2,2,594,553
2,7,60,405
2,9,545,574
2,5,345,457
2,2,524,189
2,9,717,679
2,1,200,57
2,2,288,689
2,7,715,184
2,4,503,624
2,3,359,585
2,6,754,389
2,3,235,296
2,5,562,446
2,4,37,721
2,6,209,649
2,7,591,8
2,11,77,396
2,10,41,36
2,4,199,110
2,6,657,251
2,2,376,757
2,7,118,376
2,1,26,446
2,11,125,342
2,7,145,529
2,6,354,275
2,4,345,733
2,2,266,557
2,8,389,516
2,5,146,390
2,12,170,39
2,2,192,520
2,8,468,91
2,1,193,60
2,5,95,154
2,8,294,179
2,6,142,392
2,10,760,473
2,4,504,636
2,1,63,158
2,9,477,143
2,4,288,419
2,7,239,584
2,3,70,536
2,1,527,95
2,7,261,634
2,2,257,477
2,11,303,712
2,1,501,458
2,3,587,391
2,11,40,91
2,7,326,341
2,11,49,658
2,10,419,123
2,7,583,560
2,4,735,594
2,1,694,420
2,12,297,83
2,4,306,423
2,12,774,240
2,5,451,17
2,9,584,466
2,11,156,441
2,6,147,328
2,5,407,315
2,6,503,590
2,5,345,418
2,3,144,321
2,5,321,222
2,2,204,659
2,7,557,379
2,4,189,63
2,11,335,92
2,5,757,56
2,2,611,694
2,2,290,117
2,11,185,75
2,9,748,97
2,3,315,598
2,12,486,160
2,5,198,363
2,2,595,50
2,8,213,38
2,10,151,21
2,5,153,533
2,9,330,575
2,7,81,509
2,3,681,97
2,3,397,366
2,8,143,196
2,12,428,29
2,1,59,202
2,3,106,168
2,7,539,580
2,12,683,85
2,6,35,600
2,11,781,662
2,7,568,234
2,2,464,77
2,11,210,528
2,2,39,730
2,12,646,320
2,4,143,113
2,7,234,632
2,6,100,447
2,6,610,331
2,9,248,748
2,3,455,291
2,1,608,663
2,1,298,621
2,4,86,483
2,6,59,500
2,8,115,427
2,4,563,80
2,9,436,111
2,7,143,754
2,3,209,108
2,9,98,284
2,9,760,536
2,1,55,607
2,5,323,124
2,8,27,720
2,3,682,631
2,9,448,55
2,4,190,768
2,10,752,560
2,4,724,307
2,9,138,326
2,2,341,135
2,12,400,168
2,7,312,350
2,6,582,513
2,3,705,390
2,9,572,711
2,2,202,135
2,2,479,275
2,11,123,158
2,2,234,205
2,11,636,717
2,2,686,456
2,10,417,137
2,1,545,565
2,11,162,473
2,6,546,457
2,8,379,60
2,1,226,496
2,2,622,37
2,7,283,62
2,4,126,392
2,2,238,177
2,8,565,46
2,2,422,90
2,5,400,536
2,3,422,632
2,5,485,253
2,8,291,744
2,2,461,750
2,2,230,637
2,7,415,422
2,9,736,284
2,3,451,164
2,5,463,449
2,8,240,733
2,9,227,707
2,3,348,513
2,2,68,720
2,6,768,608
2,2,198,533
2,2,92,520
2,9,75,216
2,11,74,691
2,6,520,241
2,4,269,120
2,7,77,728
2,7,524,217
2,7,639,62
2,5,429,697
2,6,492,714
2,7,757,477
2,9,704,760
2,12,82,684
2,3,507,438
2,12,618,333
2,9,210,154
2,5,643,716
2,8,687,571
2,7,236,399
2,12,436,512
2,9,15,152
2,4,224,776
2,9,549,484
2,5,581,669
2,4,390,176
2,9,605,414
2,6,62,707
2,9,66,366
2,5,502,592
2,5,328,295
2,7,568,584
2,6,369,10
2,3,763,667
2,3,351,264
2,5,60,549
2,12,729,520
2,8,253,306
2,7,282,763
2,4,301,10
2,3,335,415
